AcresBurned,AdminUnit,ArchiveYear,Counties,Extinguished,Fatalities,Latitude,Longitude,MajorIncident,Name,PersonnelInvolved,Started,WaterTenders,fire_duration,AdminUnitCleaned
51.0,CAL FIRE Shasta-Trinity Unit,2018,Shasta,2019-01-04 09:36:00+00:00,,40.824,-121.90215,True,Crestline Fire,192.0,2018-07-24 15:24:00+00:00,6.0,163.75833333333333,shastatrinity
51.0,CAL FIRE Santa Clara Unit,2018,Santa Clara,2019-01-04 09:51:00+00:00,,37.163594,-121.702547,False,Hale Fire,,2018-07-10 16:45:00+00:00,,177.7125,santaclara
50.0,CAL FIRE Lake-Napa Unit,2018,Lake,2019-01-04 09:38:00+00:00,,38.91152,-122.86854,True,Carder Fire,,2018-07-21 14:40:00+00:00,,166.7902777777778,lakenapa
50.0,CAL FIRE Tehama-Glenn Unit,2018,Tehama,2019-01-04 09:43:00+00:00,,40.27754,-122.11375,False,Tuscan Fire,,2018-07-15 17:15:00+00:00,,172.6861111111111,tehamaglenn
50.0,Fort Hunter Liggett Military Base,2018,Monterey,2019-01-03 09:43:00+00:00,,35.96689,-121.28185,False,Haycamp Fire,,2018-02-07 15:53:00+00:00,,329.74305555555554,forthunterliggettmilitarybase
48.0,CAL FIRE Santa Clara Unit,2018,Alameda,2019-01-04 09:14:00+00:00,,37.69926,-122.02805,False,Castro Fire,,2018-08-26 14:23:00+00:00,,130.78541666666666,santaclara
45.0,Moraga-Olinda Fire District ,2018,Contra Costa,2019-01-04 09:57:00+00:00,,37.86339,-122.12351,False,Buckingham Fire,,2018-07-02 14:25:00+00:00,,185.8138888888889,moragaolinda
43.0,CAL FIRE Butte Unit,2018,Butte,2019-01-04 09:40:00+00:00,,39.57202,-121.43131,True,Simmons Fire,168.0,2018-07-19 12:00:00+00:00,4.0,168.90277777777777,butte
40.0,CAL FIRE Riverside County Fire,2018,Riverside,2019-01-04 09:36:00+00:00,,33.56921,-116.154398,False,Martinez Fire,,2018-07-23 14:55:00+00:00,,164.77847222222223,riverside
40.0,CAL FIRE Madera-Mariposa-Merced Unit,2018,Mariposa,2019-01-04 09:39:00+00:00,,37.28365,-119.97546,False,Ben Fire,,2018-07-19 13:07:00+00:00,,168.85555555555555,maderamariposamerced
40.0,Unified Command: CAL FIRE Santa Clara Unit and San Ramon Valley Fire Department,2018,Contra Costa,2019-01-04 10:04:00+00:00,,37.779209,-121.908976,False,Iron Fire,,2018-06-19 15:19:00+00:00,,198.78125,santaclarasanramonvalley
40.0,CAL FIRE Butte Unit/Butte County Fire Department,2018,Butte,2019-01-04 10:05:00+00:00,,39.549167,-121.521111,False,Oregon Fire,,2018-06-16 11:47:00+00:00,,201.92916666666667,buttebutte
39.0,CAL FIRE San Benito-Monterey Unit,2018,San Benito,2019-01-04 09:35:00+00:00,,36.796,-121.40604,False,Hidden Fire,,2018-07-25 14:11:00+00:00,,162.80833333333334,sanbenitomonterey
38.0,Redding City Fire,2018,Shasta,2019-01-04 08:53:00+00:00,,40.60866,-122.38366,False,Masonic Fire,,2018-10-14 11:33:00+00:00,,81.88888888888889,redding
38.0,San Diego City Fire Dept.,2018,San Diego,2019-01-04 10:16:00+00:00,,32.78031,-117.06782,False,Adobe Fire,,2018-06-03 16:16:00+00:00,,214.75,sandiegodept.
37.0,CAL FIRE San Luis Obispo Unit,2018,San Luis Obispo,2019-01-04 09:38:00+00:00,,35.64917,-120.71907,False,Mustang Fire,,2018-07-21 15:01:00+00:00,,166.77569444444444,sanluisobispo
37.0,CAL FIRE Siskiyou Unit,2018,Siskiyou,2019-01-04 10:17:00+00:00,,41.58233,-122.33769,False,Martin Fire,,2018-06-03 16:14:00+00:00,,214.75208333333333,siskiyou
36.0,CAL FIRE Sonoma-Lake-Napa Unit,2018,Lake,2019-01-04 09:11:00+00:00,,38.981389,-122.97222,False,Ridge Fire,,2018-09-02 14:02:00+00:00,,123.79791666666667,sonomalakenapa
36.0,CAL FIRE / Riverside County Fire,2018,Riverside,2019-01-04 09:13:00+00:00,,33.640051,-117.085354,False,Winchester Fire,,2018-08-27 10:49:00+00:00,,129.93333333333334,riverside
35.0,CAL FIRE Mendocino Unit,2018,Mendocino,2019-01-04 08:49:00+00:00,,39.62194,-123.28774,False,Brushy Fire,,2018-11-08 11:58:00+00:00,,56.86875,mendocino
35.0,CAL FIRE/Riverside County Fire Department,2018,Riverside,2019-01-04 09:23:00+00:00,,33.759722,-117.460278,False,Terra Fire,,2018-08-06 14:19:00+00:00,,150.79444444444445,riverside
35.0,CAL FIRE Shasta-Trinity Unit,2018,Shasta,2019-01-04 09:29:00+00:00,,40.95673,-121.6002,False,Corner Fire,,2018-07-29 16:22:00+00:00,,158.71319444444444,shastatrinity
35.0,CAL FIRE San Benito-Monterey Unit,2018,San Benito,2019-01-04 10:17:00+00:00,,36.83036,-121.36446,False,Fairview Fire,,2018-06-03 15:09:00+00:00,,214.79722222222222,sanbenitomonterey
34.0,Kern County Fire ,2018,Kern,2019-01-04 09:16:00+00:00,,35.17156,-118.51651,False,Marcel Fire,,2018-08-17 18:47:00+00:00,,139.60347222222222,kern
34.0,CAL FIRE Santa Clara Unit,2018,Alameda,2019-01-04 09:34:00+00:00,,37.71173,-121.55604,False,Patterson Fire,,2018-07-25 16:05:00+00:00,,162.72847222222222,santaclara
34.0,Sequoia Kings National Park,2018,Tulare,2019-01-04 09:39:00+00:00,,36.42638,-118.70443,False,Horse Creek Fire,,2018-07-19 16:25:00+00:00,,168.71805555555557,sequoiakingspark
33.0,CAL FIRE Butte Unit,2018,Butte,2019-01-04 09:01:00+00:00,,39.84151,-121.62168,True,Nimshew Fire,83.0,2018-09-24 00:41:00+00:00,4.0,102.34722222222223,butte
33.0,CAL FIRE Tehama-Glenn Unit,2018,Tehama,2019-01-04 09:46:00+00:00,,40.00293,-122.44008,False,Lariat Fire,,2018-07-14 20:40:00+00:00,,173.54583333333332,tehamaglenn
33.0,San Bernardino National Forest,2018,San Bernardino,2019-01-04 09:57:00+00:00,,34.17711,-117.15381,False,Creek Fire,,2018-06-30 12:12:00+00:00,,187.90625,sanbernardino
32.0,Sierra National Forest,2018,Fresno,2019-01-04 09:47:00+00:00,,36.938674,-119.3127769,False,Eagle Fire,,2018-10-02 15:45:00+00:00,,93.75138888888888,sierra
32.0,CAL FIRE / Riverside County Fire,2018,Riverside,2019-01-04 09:15:00+00:00,,33.97902,-117.20534,False,Country Fire,,2018-08-25 11:58:00+00:00,,131.88680555555555,riverside
32.0,CAL FIRE Lassen-Modoc Unit,2018,Lassen,2019-01-04 09:42:00+00:00,,41.08583,-121.05722,False,3-18 Fire,,2018-07-15 16:45:00+00:00,,172.70625,lassenmodoc
32.0,CAL FIRE Sonoma-Lake-Napa Unit,2018,Lake,2019-01-04 10:05:00+00:00,,38.886518,-122.476381,False,Creek Fire,,2018-06-16 14:04:00+00:00,,201.83402777777778,sonomalakenapa
31.0,CAL FIRE Shasta-Trinity Unit,2018,Shasta,2019-01-04 09:53:00+00:00,,40.62693,-122.23449,False,Vista Fire,,2018-07-08 14:41:00+00:00,,179.8,shastatrinity
30.0,CAL FIRE Santa Clara Unit,2018,Santa Clara,2019-01-04 09:02:00+00:00,,37.33563,-121.75815,False,Quimby Fire,,2018-09-23 16:23:00+00:00,,102.69375,santaclara
30.0,Contra Costa County Fire,2018,Contra Costa,2019-01-04 09:17:00+00:00,,37.99618,-122.14097,False,Alhambra Fire,,2018-08-17 19:19:00+00:00,,139.58194444444445,contracosta
30.0,CAL FIRE Santa Clara Unit,2018,Alameda,2019-01-04 09:25:00+00:00,,37.533026,-121.79733,False,Creek Fire,,2018-08-04 17:32:00+00:00,,152.66180555555556,santaclara
30.0,CAL FIRE Riverside Coounty,2018,Riverside,2019-01-04 09:30:00+00:00,,33.85852,-117.43521,False,Sobrante Fire,,2018-07-28 15:38:00+00:00,,159.74444444444444,riversidecoounty
30.0,CAL FIRE San Luis Obispo Unit,2018,San Luis Obispo,2019-01-04 09:38:00+00:00,,35.68539,-120.95157,False,Rock Fire,,2018-07-21 15:50:00+00:00,,166.74166666666667,sanluisobispo
30.0,Unified Command: CAL FIRE Amador-El Dorado Unit and Sacramento Metro Fire,2018,Sacramento,2019-01-04 09:58:00+00:00,,38.595865,-121.17693,False,Grant Fire,,2018-06-29 15:46:00+00:00,,188.75833333333333,amadoreldoradosacramentometro
30.0,CAL FIRE / Fresno County Fire,2018,Fresno,2019-01-03 09:46:00+00:00,,35.92436,-119.94083,False,Aqueduct Fire,,2018-04-12 14:30:00+00:00,,265.8027777777778,fresno
28.0,CAL FIRE San Diego County Fire Authority,2018,San Diego,2019-01-04 09:41:00+00:00,,32.557566,-116.8663,False,Border Fire,,2018-07-17 14:05:00+00:00,,170.81666666666666,sandiegoauthority
27.0,CAL FIRE Siskiyou Unit,2018,Siskiyou,2019-01-04 10:24:00+00:00,,41.791859,-122.513883,False,Ager Fire,,2018-05-19 13:04:00+00:00,,229.88888888888889,siskiyou
26.0,CAL FIRE Tulare Unit,2018,Tulare,2019-01-04 10:24:00+00:00,,35.826333,-118.9821,False,White Fire,,2018-05-18 11:00:00+00:00,,230.975,tulare
25.0,Soboba Fire Department,2018,Riverside,2019-01-04 09:04:00+00:00,,33.80406,-116.93188,False,Soboba Fire,,2018-09-14 19:32:00+00:00,,111.56388888888888,soboba
25.0,CAL FIRE Santa Clara Unit,2018,Contra Costa,2019-01-04 10:05:00+00:00,,38.015323,-121.998967,False,Willow Fire,,2018-06-16 15:10:00+00:00,,201.78819444444446,santaclara
25.0,CAL FIRE San Luis Obispo Unit,2018,San Luis Obispo,2019-01-04 10:20:00+00:00,,35.71859,-120.64028,False,Vineyard Fire,,2018-05-29 13:11:00+00:00,,219.88125,sanluisobispo
24.0,CAL FIRE Sonoma-Lake-Napa Unit,2018,Lake,2019-01-04 09:11:00+00:00,,38.91842,-122.85276,True,Kelsey Fire,,2018-09-03 13:58:00+00:00,,122.80069444444445,sonomalakenapa
23.0,CAL FIRE / Riverside County Fire,2018,Riverside,2019-01-04 09:15:00+00:00,,33.946896,-117.066643,False,Land Fire,,2018-08-22 13:45:00+00:00,,134.8125,riverside
23.0,CAL FIRE Santa Clara Unit,2018,Contra Costa,2019-01-04 10:19:00+00:00,,37.99113,-121.86473,False,Glen Fire,,2018-06-02 12:42:00+00:00,,215.90069444444444,santaclara
23.0,CAL FIRE Tehama-Glenn Unit,2018,Tehama,2019-01-04 10:19:00+00:00,,40.201826,-122.29388,False,Plymire Fire,,2018-06-01 16:07:00+00:00,,216.75833333333333,tehamaglenn
22.0,CAL FIRE Madera-Mariposa-Merced ,2018,Mariposa,2019-01-04 09:24:00+00:00,,37.69965,-120.0545,False,Wagner Fire,,2018-08-04 13:57:00+00:00,,152.81041666666667,maderamariposamerced
21.0,CAL FIRE / Riverside County Fire,2018,Riverside,2019-01-03 09:46:00+00:00,,33.86439,-117.48144,False,Meadow Fire,,2018-04-09 18:18:00+00:00,,268.64444444444445,riverside
20.0,CAL FIRE Santa Clara Unit,2018,Contra Costa,2019-01-04 08:44:00+00:00,,37.81111,-121.7944,False,Morgan Fire,,2018-11-15 13:31:00+00:00,,49.800694444444446,santaclara
20.0,CAL FIRE Santa Clara Unit,2018,Alameda,2019-01-04 08:45:00+00:00,,37.61158,-121.94182,False,Niles Fire,,2018-11-14 14:56:00+00:00,,50.74236111111111,santaclara
20.0,CAL FIRE Santa Clara Unit,2018,Santa Clara,2019-01-04 09:33:00+00:00,,37.07793,-121.600023,False,Church Fire,,2018-07-25 16:14:00+00:00,,162.72152777777777,santaclara
20.0,CAL FIRE Santa Clara Unit,2018,Alameda,2019-01-04 10:04:00+00:00,,37.627119,-121.806775,False,Vallecitos Fire,,2018-06-17 15:56:00+00:00,,200.75555555555556,santaclara
20.0,CAL FIRE / Riverside County Fire,2018,Riverside,2019-01-04 10:06:00+00:00,,33.524412,-116.821724,False,Bridle Fire,,2018-06-14 17:02:00+00:00,,203.7111111111111,riverside
20.0,CAL FIRE Butte Unit,2018,Butte,2019-01-04 10:07:00+00:00,,39.602703,-121.617698,False,70 Fire,,2018-06-14 15:18:00+00:00,,203.78402777777777,butte
20.0,Los Angeles City Fire Department,2018,Los Angeles,2019-01-04 10:07:00+00:00,,34.110516,-118.427886,False,Portola Fire ,,2018-06-12 14:56:00+00:00,,205.79930555555555,la
20.0,USFS - Plumas National Forest,2018,Plumas,2019-01-04 10:27:00+00:00,,39.89075,-120.18499,False,French Fire,,2018-04-26 15:00:00+00:00,,252.81041666666667,plumas
18.0,Unified Command: CAL FIRE and Camp Pendleton Fire,2018,San Diego,2019-01-04 10:26:00+00:00,,33.40178,-117.27467,False,Jacques Fire,,2018-05-09 22:00:00+00:00,,239.51805555555555,camppendleton
18.0,CAL FIRE/Riverside County Fire Department,2018,Riverside,2019-01-03 13:10:00+00:00,,33.88744,-117.16232,False,Lago Fire,,2018-04-22 13:35:00+00:00,,255.98263888888889,riverside
17.0,CAL FIRE San Mateo - Santa Cruz Unit,2018,Santa Cruz,2019-01-04 08:50:00+00:00,,37.0125,-122.046,True,Rincon Fire,,2018-11-03 21:28:00+00:00,,61.47361111111111,sanmateosantacruz
17.0,CAL FIRE Amador-El Dorado Unit,2018,Amador,2019-01-04 10:05:00+00:00,,38.265645,-120.892404,False,China Fire,,2018-06-17 13:58:00+00:00,,200.83819444444444,amadoreldorado
17.0,CAL FIRE/ Riverside County Fire,2018,Riverside,2019-01-04 10:17:00+00:00,,33.742,-117.28189,False,Ethanac Fire,,2018-06-03 14:17:00+00:00,,214.83333333333334,riverside
16.0,CAL FIRE Nevada-Yuba-Placer Unit,2018,Nevada,2019-01-04 09:19:00+00:00,,39.10494,-121.07039,False,Oak Fire,,2018-08-12 14:20:00+00:00,,144.79097222222222,nevadayubaplacer
16.0,CAL FIRE Humboldt-Del Norte Unit,2018,Humboldt,2019-01-04 09:43:00+00:00,,41.34453,-123.85404,False,Johnson Fire,,2018-07-15 16:14:00+00:00,,172.72847222222222,humboldtdelnorte
16.0,CAL FIRE Santa Clara Unit,2018,Santa Clara,2019-01-04 10:22:00+00:00,,37.21803,-121.76828,False,Keeler Fire,,2018-05-27 17:05:00+00:00,,221.7201388888889,santaclara
15.0,CAL FIRE Siskiyou Unit,2018,Siskiyou,2019-01-04 08:55:00+00:00,,41.94046,-122.43933,False,Iron Gate Fire,,2018-10-10 21:50:00+00:00,,85.46180555555556,siskiyou
15.0,Modoc National Forest,2018,Modoc,2019-01-04 09:11:00+00:00,,41.52123,-120.72362,False,Essex Fire,,2018-09-02 14:53:00+00:00,,123.7625,modoc
15.0,CAL FIRE/ Riverside County Fire,2018,Riverside,2019-01-04 10:26:00+00:00,,33.467999,-117.003829,False,Woodchuck Fire,,2018-05-04 18:53:00+00:00,,244.64791666666667,riverside
15.0,CAL FIRE/Riverside County Fire Department,2018,Riverside,2019-01-03 09:46:00+00:00,,33.711263,-116.164058,True,Tyler Fire,105.0,2018-04-15 04:38:00+00:00,2.0,263.2138888888889,riverside
14.0,CAL FIRE San Diego Unit,2018,San Diego,2019-01-04 09:24:00+00:00,,33.05737,-116.77154,False,Casner Fire,,2018-08-06 10:31:00+00:00,,150.95347222222222,sandiego
14.0,CAL FIRE San Luis Obispo Unit,2018,San Luis Obispo,2019-01-04 09:41:00+00:00,,35.70086,-120.97339,False,Camp Fire,,2018-07-17 11:13:00+00:00,,170.9361111111111,sanluisobispo
14.0,CAL FIRE Lassen-Modoc Unit,2018,Lassen,2019-01-04 09:45:00+00:00,,39.99309,-120.02137,False,3-2 Fire,,2018-07-14 15:00:00+00:00,,173.78125,lassenmodoc
14.0,CAL FIRE Sonoma-Lake-Napa Unit ,2018,Yolo,2019-01-04 10:20:00+00:00,,38.64953,-122.01762,False,Madison FIre,,2018-06-01 13:31:00+00:00,,216.8673611111111,sonomalakenapa
13.0,Shasta Lake Fire Protection District,2018,Shasta,2019-01-04 09:08:00+00:00,,40.678889,-122.400556,False,Ranchera Fire,,2018-09-04 14:43:00+00:00,,121.76736111111111,shastalakeprotection
13.0,CAL FIRE San Diego Unit,2018,San Diego,2019-01-04 09:39:00+00:00,,33.04898,-116.78928,True,Cinnamon Fire,80.0,2018-07-20 13:07:00+00:00,4.0,167.85555555555555,sandiego
13.0,CAL FIRE Fresno-Kings Unit,2018,Fresno,2019-01-04 10:18:00+00:00,,36.10499,-120.55324,False,Coldwell Fire,,2018-06-02 09:55:00+00:00,,216.01597222222222,fresnokings
12.0,CAL FIRE Shasta - Trinity Unit,2018,Shasta,2019-01-04 08:54:00+00:00,,40.49618,-122.51597,False,Tower Fire,,2018-10-14 06:45:00+00:00,,82.08958333333334,shastatrinity
12.0,"CAL FIRE Amador, El Dorado Unit",2018,El Dorado,2019-01-04 09:03:00+00:00,,38.7448,-120.65672,True,Meyers Fire,,2018-09-20 12:39:00+00:00,,105.85,"amador,eldorado"
12.0,CAL FIRE San Bernardino Unit,2018,San Bernardino,2019-01-04 09:47:00+00:00,,34.171786,-117.35606,False,Gray Fire,,2018-07-13 14:32:00+00:00,,174.80208333333334,sanbernardino
12.0,CAL FIRE Madera-Mariposa-Merced ,2018,Madera,2019-01-04 09:50:00+00:00,,37.22791,-119.50461,False,School Fire,,2018-07-10 17:31:00+00:00,,177.6798611111111,maderamariposamerced
12.0,San Rafael Fire ,2018,Marin,2019-01-04 10:09:00+00:00,,37.97638,-122.5275,False,Mission Fire,,2018-06-09 15:30:00+00:00,,208.77708333333334,sanrafael
12.0,CAL FIRE San Diego Unit,2018,San Diego,2019-01-04 10:11:00+00:00,,33.40769,-117.22974,False,Vista Fire,,2018-06-05 13:45:00+00:00,,212.8513888888889,sandiego
12.0,CAL FIRE Siskiyou Unit,2018,Siskiyou,2019-01-04 10:13:00+00:00,,41.64805,-122.98442,False,Meamber Fire,,2018-06-04 15:08:00+00:00,,213.79513888888889,siskiyou
12.0,CAL FIRE San Luis Obispo Unit,2018,San Luis Obispo,2019-01-04 10:17:00+00:00,,35.75737,-120.91793,False,Resort Fire,,2018-06-03 16:11:00+00:00,,214.75416666666666,sanluisobispo
12.0,CAL FIRE Sonoma-Lake-Napa Unit,2018,Napa,2019-01-04 10:23:00+00:00,,38.16303,-122.23059,False,Bellagio Fire,,2018-05-21 11:56:00+00:00,,227.93541666666667,sonomalakenapa
12.0,CAL FIRE Santa Clara Unit,2018,Alameda,2019-01-04 10:25:00+00:00,,37.73835,-121.6039,False,Grant Fire,,2018-05-14 13:06:00+00:00,,234.88819444444445,santaclara
12.0,CAL FIRE San Diego Unit,2018,San Diego,2019-01-04 10:25:00+00:00,,33.12213,-116.58759,False,Volcan Fire,,2018-05-10 20:41:00+00:00,,238.57222222222222,sandiego
11.0,CAL FIRE Butte Unit,2018,Butte,2019-01-04 09:51:00+00:00,,39.66492,-121.51772,False,Dark Fire,,2018-07-10 12:42:00+00:00,,177.88125,butte
11.0,CAL FIRE Madera-Mariposa-Merced ,2018,Madera,2019-01-04 09:52:00+00:00,,37.19817,-119.80414,False,Cornerstone Fire,,2018-07-09 17:54:00+00:00,,178.6652777777778,maderamariposamerced
11.0,CAL FIRE/ Riverside County Fire,2018,Riverside,2019-01-04 10:18:00+00:00,,33.47413,-117.31468,False,Grande Fire,,2018-06-03 13:38:00+00:00,,214.86111111111111,riverside
11.0,CAL FIRE Shasta Trinity Unit,2018,Shasta,2019-01-03 09:45:00+00:00,,40.4635,-121.77419,False,Rock Fire,,2018-03-27 16:20:00+00:00,,281.72569444444446,shastatrinity
10.0,CAL FIRE San Mateo-Santa Cruz Unit,2018,Santa Cruz,2019-01-04 08:44:00+00:00,,37.12857,-122.12036,False,Bear Fire ,,2018-11-16 11:01:00+00:00,,48.90486111111111,sanmateosantacruz
10.0,CAL FIRE Humboldt - Del Norte Unit,2018,Humboldt,2019-01-04 08:46:00+00:00,,40.888785,-124.001849,False,Green Hill Fire,,2018-11-12 17:39:00+00:00,,52.62986111111111,humboldtdelnorte
10.0,CAL FIRE Butte Unit,2018,Butte,2019-01-04 08:52:00+00:00,,39.93427,-121.54103,False,Powellton Fire,,2018-10-15 11:57:00+00:00,,80.87152777777777,butte
10.0,CAL FIRE/Riverside County Fire Department,2018,Riverside,2019-01-04 09:16:00+00:00,,33.627006,-117.171731,False,Keller Fire,,2018-08-19 15:55:00+00:00,,137.72291666666666,riverside
10.0,CAL FIRE Sonoma-Lake Napa Unit,2018,Napa,2019-01-04 09:20:00+00:00,,38.27229,-122.26389,False,Syar Fire,,2018-08-09 14:21:00+00:00,,147.79097222222222,sonomalakenapa
10.0,CAL FIRE Siskiyou Unit,2018,Siskiyou,2019-01-04 09:40:00+00:00,,41.632373,-122.37985,False,Lott Fire,,2018-07-17 19:03:00+00:00,,170.60902777777778,siskiyou
10.0,CAL FIRE San Diego Unit / San Diego County Fire Authority,2018,San Diego,2019-01-04 09:55:00+00:00,,32.619855,-116.764733,False,Building Fire,,2018-07-06 10:11:00+00:00,,181.98888888888888,sandiegosandiegoauthority
10.0,CAL FIRE Butte Unit/Butte County Fire Department,2018,Butte,2019-01-04 09:58:00+00:00,,39.6139,-121.954098,False,Llano Fire,,2018-06-29 11:44:00+00:00,,188.92638888888888,buttebutte
10.0,CAL FIRE San Luis Obispo Unit,2018,San Luis Obispo,2019-01-04 10:03:00+00:00,,35.05747,-120.39295,False,Creek Fire,,2018-06-21 16:45:00+00:00,,196.72083333333333,sanluisobispo
10.0,CAL FIRE San Benito-Monterey Unit,2018,Monterey,2019-01-04 10:04:00+00:00,,35.77017,-120.57833,False,Ranchita Fire,,2018-06-19 16:06:00+00:00,,198.7486111111111,sanbenitomonterey
10.0,Schell-Vista Fire Protection District ,2018,Sonoma,2019-01-04 10:12:00+00:00,,38.245151,-122.44408,False,Pallet Fire,,2018-06-05 13:03:00+00:00,,212.88125,schellvistaprotection
10.0,San Miguel FPD,2018,San Diego,2019-01-04 10:16:00+00:00,,32.75072,-116.92404,False,Green Fire,,2018-06-03 18:23:00+00:00,,214.66180555555556,sanmiguelfpd
10.0,CAL Fire Tehama Glenn Unit,2018,Tehama,2019-01-04 10:18:00+00:00,,39.80827,-122.3307,False,Black Fire,,2018-06-03 08:55:00+00:00,,215.0576388888889,tehamaglenn
10.0,CAL FIRE/Riverside County Fire,2018,Riverside,2019-01-04 10:18:00+00:00,,33.45014,-117.22215,False,Jardin Fire,,2018-06-02 15:53:00+00:00,,215.76736111111111,riverside
10.0,CAL FIRE / Riverside County Fire,2018,Riverside,2019-01-04 10:21:00+00:00,,33.53924,-116.10231,False,70th Fire,,2018-05-28 07:23:00+00:00,,221.1236111111111,riverside
0.0,CAL FIRE Butte Unit,2018,Butte,2019-01-04 08:42:00+00:00,,39.71217,-121.77385,True,Honey Flooding,,2018-11-29 23:30:00+00:00,,35.38333333333333,butte
0.0,USFS - Shasta-Trinity National Forest,2018,Humboldt,2019-01-03 15:23:00+00:00,,40.70258,-123.55012,False,Grape Fire,,2018-04-24 16:59:00+00:00,,253.93333333333334,shastatrinity
1806.0,Ventura County Fire Department,2019,Ventura,2019-11-02 18:57:00+00:00,,34.282179,-118.803389,False,Easy Fire,,2019-10-30 07:45:14+00:00,,3.46650462962963,ventura
1300.0,CAL FIRE Madera-Mariposa-Merced Unit,2019,Mariposa,,,37.536069,-120.177018,False,Gaines Fire,,2019-08-16 14:11:02+00:00,,,maderamariposamerced
1011.0,"Unified Command: CAL FIRE/Riverside County Fire Department, City of Calimesa and City of Yucaipa",2019,Riverside,,2.0,33.9925,-117.059167,True,Sandalwood Fire,247.0,2019-10-10 15:38:44+00:00,1.0,,"riverside,imesayucaipa"
605.0,CAL FIRE Tehama-Glenn Unit,2019,Tehama,2019-10-28 07:22:00+00:00,,40.00171,-122.25421,False,Rawson Fire,,2019-10-27 02:47:20+00:00,,1.1907407407407407,tehamaglenn
494.0,CAL FIRE Riverside County Fire Department ,2019,Riverside,2019-11-02 18:44:00+00:00,,34.01778,-117.4625,True,Hill Fire ,126.0,2019-10-30 11:19:00+00:00,1.0,3.3090277777777777,riverside
355.0,CAL FIRE Nevada-Yuba-Placer Unit,2019,Placer,,,38.838992,-121.325842,False,Foothills Fire,,2019-11-25 12:39:44+00:00,,,nevadayubaplacer
289.0,CAL FIRE San Benito-Monterey Unit and CAL FIRE San Luis Obispo Unit,2019,Monterey,2019-10-11 07:30:00+00:00,,35.79069,-120.73102,False,Cross Fire,,2019-10-09 06:52:14+00:00,,2.026226851851852,sanbenitomontereysanluisobispo
289.0,CAL FIRE San Benito-Monterey Unit and CAL FIRE San Luis Obispo Unit,2019,San Luis Obispo,2019-10-11 07:30:00+00:00,,35.79069,-120.73102,False,Cross Fire,,2019-10-09 06:52:14+00:00,,2.026226851851852,sanbenitomontereysanluisobispo
149.0,CAL FIRE Madera-Mariposa-Merced Unit,2019,Mariposa,,,37.241427,-120.027731,False,Valley Fire,,2019-07-21 12:01:40+00:00,,,maderamariposamerced
137.0,CAL FIRE Fresno-Kings Unit,2019,Fresno,2019-10-19 15:00:00+00:00,,36.319291,-120.460189,False,Mud Fire ,,2019-10-18 12:17:32+00:00,,1.112824074074074,fresnokings
107.0,Lassen National Forest,2019,Lassen,,,40.900458,-121.320838,False,3-2 Willow (Previously H-1 Fire),,2019-08-07 18:48:57+00:00,,,lassen
75.0,CAL FIRE/Riverside County Fire Department,2019,Riverside,2019-10-12 17:22:00+00:00,,33.8615,-116.897333,False,Wolf Fire,,2019-10-10 18:36:46+00:00,,1.9480787037037037,riverside
40.0,City of Moraga,2019,Contra Costa,2019-10-10 12:00:00+00:00,,37.828267,-122.103867,False,Merrill Fire,,2019-10-10 06:42:19+00:00,,0.22061342592592592,moraga
37.0,CAL FIRE San Diego County Fire,2019,San Diego,2019-10-27 18:05:00+00:00,,33.259861,-117.027333,True,Miller Fire,100.0,2019-10-25 15:05:52+00:00,2.0,2.124398148148148,sandiego
35.0,CAL FIRE Santa Clara Unit,2019,Alameda,2019-10-27 13:55:00+00:00,,37.62782,-121.68598,False,Mines Fire,,2019-10-24 23:16:18+00:00,,2.6102083333333335,santaclara
35.0,CAL FIRE Santa Clara Unit,2019,Stanislaus,2019-07-18 10:29:00+00:00,,37.420988,-121.371276,False,Rains Fire,,2019-07-18 09:07:57+00:00,,0.05628472222222222,santaclara
30.0,CAL FIRE Shasta-Trinity Unit,2019,Shasta,,,40.463936,-122.435492,False,Horse Fire,,2019-07-12 19:08:54+00:00,,,shastatrinity
27.0,CAL FIRE Tuolumne-Calaveras Unit,2019,Calaveras,2019-07-20 08:56:00+00:00,,38.115224,-120.78068,False,Whiskey Fire,,2019-07-18 18:31:00+00:00,,1.6006944444444444,tuolumneaveras
26.0,CAL FIRE San Bernardino Unit,2019,San Bernardino,2019-08-04 06:39:00+00:00,,34.202883,-116.4449,False,La Barisa Fire,,2019-08-03 17:22:51+00:00,,0.5528819444444445,sanbernardino
25.0,CAL FIRE / San Diego County Fire,2019,San Diego,2019-07-18 15:58:00+00:00,,32.794768,-116.839743,True,Vista Fire,,2019-07-17 17:42:04+00:00,,0.9277314814814814,sandiego
22.0,CAL FIRE SCU,2019,Alameda,2019-07-12 19:20:00+00:00,,37.093243,-121.586846,False,Mid Fire,,2019-07-12 18:40:09+00:00,,0.02767361111111111,scu
15.0,CAL FIRE Santa Clara Unit,2019,Contra Costa,,,38.045866,-122.245186,False,Nustar Fire,,2019-10-15 16:17:18+00:00,,,santaclara
10.0,MEU,2019,Mendocino,,,39.613783,-123.458782,False,Wilson Fire,,2019-10-04 18:38:09+00:00,,,meu
10.0,CAL FIRE San Mateo-Santa Cruz Unit,2019,Santa Cruz,2019-09-06 19:48:00+00:00,,37.178353,-122.07743,False,Deer Fire,,2019-09-03 15:36:45+00:00,,3.1744791666666665,sanmateosantacruz
